Jormungand Brood,af618ea3ed8a8926ca7b17619eebcb9126f0d8b1,FourPool,1,1
Garm Brood,a220d93efdf05a439b83546a579953c63c863ca7,FivePool,1,1
Cronus Wing,450a792de0e544b51af5de578061cb8a2f020f32,FivePool,1,1
Epsilon Squadron,9bfc271360fa5bab3707a29e1326b84d0ff58911,EightPool,1,1
Auriga Tribe,1e983eb6bcfa02ef7d75bd572cb59ad3aab49285,SevenPool,1,0
Venatir Tribe,9bfc271360fa5bab3707a29e1326b84d0ff58911,FourPool,1,1
Surtur Brood,af618ea3ed8a8926ca7b17619eebcb9126f0d8b1,FourPool,1,1
Fenris Brood,83320e505f35c65324e93510ce2eafbaa71c9aa1,FourPool,1,1
Delta Squadron,de2ada75fbc741cfa261ee467bf6416b10f9e301,EightPool,1,1
Ara Tribe,6f8da3c3cc8d08d9cf882700efa049280aedca8c,EightPool,1,0
Ara Tribe,de2ada75fbc741cfa261ee467bf6416b10f9e301,FivePool,1,1
Furinax Tribe,83320e505f35c65324e93510ce2eafbaa71c9aa1,FourPool,1,1
Baelrog Brood,a220d93efdf05a439b83546a579953c63c863ca7,SixPool,1,1
Leviathan Brood,ba2fc0ed637e4ec91cc70424335b3c13e131b75a,SevenPool,1,1
Tiamat Brood,a220d93efdf05a439b83546a579953c63c863ca7,SixPool,1,1
Elite Guard,1e983eb6bcfa02ef7d75bd572cb59ad3aab49285,EightPool,1,1
Mar Sara,af618ea3ed8a8926ca7b17619eebcb9126f0d8b1,SevenPool,1,0
Shelak Tribe,6f8da3c3cc8d08d9cf882700efa049280aedca8c,SevenPool,1,0
Venatir Tribe,Unknown,9bfc271360fa5bab3707a29e1326b84d0ff58911,SixPool,1,0
Surtur Brood,Unknown,6f8da3c3cc8d08d9cf882700efa049280aedca8c,FivePool,1,1
Baelrog Brood,Unknown,af618ea3ed8a8926ca7b17619eebcb9126f0d8b1,SevenPool,1,1
Tiamat Brood,Unknown,de2ada75fbc741cfa261ee467bf6416b10f9e301,SevenPool,1,0
